Bootstraps,Null
212.3593302495702,2.3372774912656986
212.1758062000971,0.9730064186673085
239.19746573040555,3.2431688538602
225.44052386073253,3.5524929353698855
201.69393611370768,6.234501049325557
216.79145553010363,7.521704365723597
224.6892304656734,3.4186058129687966
209.41934261376076,6.3425056510284366
213.85412284869744,10.74364560293648
212.95164449630107,13.445302394311497
233.83252844778224,2.294933809891926
215.8232920414883,5.444715286601691
216.96656197695427,2.7061928962479254
231.2081998219,6.491651998207905
229.98713533127545,3.027260813311438
220.87183392991997,4.19937198256479
225.69492138384584,3.982060365682942
225.3204027740195,2.489736691658085
213.19191123019354,3.5002590453224354
243.27161758247757,4.374808726303375
227.8003843833902,2.5257534366508825
224.25802416115886,6.544133619673222
231.52632946513168,5.31520384836793
236.30738009443755,3.060901118783465
204.7413167221548,17.695106091507405
237.89981489824305,7.885958422216691
220.1265229019859,12.599625681530274
228.3692118886346,6.179188508773774
213.83685346618026,5.558095893531636
207.04369223505213,8.754322837218306
206.16192528473033,3.308146148417304
243.51010478774057,1.7605468900034664
212.37291590475184,6.284573400207364
230.77917830960567,3.14871786886369
225.80740468131836,3.850282814534215
189.47618017269627,2.6703235333473523
213.1326775445695,6.207686166844465
229.41100234358322,4.963065970875031
249.11837666158164,2.5938042479766326
217.7067837294752,7.776363618121751
217.86142178355033,1.2107268616963234
244.53483644158496,4.394756836409176
191.41184894387618,5.464261704536551
234.17371819240248,1.3994273327002258
217.40651878313426,5.452310436246736
228.33406495312798,3.5290518036338625
210.89971947873622,6.439419002857807
242.2867662035701,7.18156436496279
199.7465278946243,3.287996639546823
197.44553290275195,5.3011558188607815
194.26131848338008,2.563711389042465
211.85922077055773,6.604343424855407
216.3723658947024,11.648350682605733
229.92793406200033,4.379979923346535
203.2869317868366,3.919476541681284
186.20692917551423,5.345408612364868
219.39057471920455,3.667547357225235
201.0056289269267,6.680861372190371
228.13724446303684,2.8954388921077303
219.43374956633156,11.322071440073444
218.54161579315868,1.538177069844215
214.27161904376496,9.215089845427903
215.79134550406923,0.717389450843269
203.41266441333414,4.829566089271546
210.33639798767283,9.63408413186555
213.64278013128893,7.93435429696522
232.5155679874784,3.8278432798183823
206.9068372567168,3.8663725434106184
211.56837289403987,4.8333058318068
213.72148676580065,4.2623515725414824
235.7924971008886,7.164391479815828
210.91762200416503,11.402557251705458
228.4289185621461,2.691247515581113
226.97115447208913,4.311099909867635
233.49346433553387,5.467249292849031
231.1898674303273,14.587095262329118
252.38294052723916,9.917639539516447
194.04225997444877,7.049448006514297
242.1632353334602,1.5218417364538133
219.71038013194374,8.381083736139663
239.741183276396,5.549695353572052
207.0059254697778,1.8142562993912597
213.78663495247977,3.1383997959529464
235.85129393963808,13.05687808279591
221.270077091529,7.693992693693908
223.28805327180459,9.14971043974671
223.2584089358676,6.687094116933646
206.55219503369327,5.168040506004834
260.4055891938214,6.199683414478488
224.0448341504408,9.435188458346865
209.0058743529808,2.929518874807058
219.0981028055742,3.7205999760944524
238.61576962522722,2.892127085161448
225.22827724158645,7.255617910615914
219.56065809890345,1.473408828007273
246.9980529672281,2.7886650428977005
215.27082787598005,4.467035148003215
229.29080669431207,3.2002010659348303
224.48077207060805,2.3166802792904724
220.84766363681746,3.1294427655830406
201.53037603812123,5.481789467340473
250.79911992038538,16.687306924087945
214.8319500463001,3.5486817721248904
200.05689318007717,9.360147314292318
210.64387927484074,1.7697051561110013
253.48782107640076,2.4897020489046198
213.05295092488348,2.732405364073003
234.39192222051994,2.728183898372617
235.88305369530082,7.232726363838978
214.414478930977,2.6548119264655083
231.95413294896997,5.128704925554682
208.28610956296893,7.881091898905977
212.71960220153483,2.937110236054697
212.939353346401,7.18706314776495
206.861733097286,6.085342244273307
242.77613506364168,3.34005661625282
209.3716463292391,7.064604607669562
237.13592131502907,1.8171673920517182
204.28321063853022,4.788173063409812
243.76781731772894,6.606175968039791
209.68058649983374,6.196047777918792
202.87160673103475,4.260228304654039
205.33294597571205,1.0386771928102088
207.58217208875283,5.000523736865425
217.49026917583018,2.8320375178533137
213.8665174820975,5.107550914184906
204.627123566357,0.7013870602005813
219.65908145885956,5.458633070998948
239.37077764225745,6.206260538879684
221.64940901001458,7.877414967397457
192.60367698071974,2.050724287225591
201.02997457865618,4.300924418388288
225.1860703979226,7.602262530608036
218.46862141148233,1.9513268567431041
224.6168263843052,6.533233376287853
224.62115875899792,2.60939150154157
216.79964509992726,4.461752092539734
216.97475283281074,4.022705814357613
226.65361546595068,0.7075186449325609
216.81830437866296,8.886957687279075
222.8765927440544,6.296713114857415
216.52061872276374,4.2445830285629365
241.26432300077258,5.458673386861927
206.9168046396066,3.5247797318555922
186.36054897417773,0.21599353453551454
234.7894249101374,5.361355793222082
202.87199237408498,5.57924674629976
233.71449005303157,8.320005124103027
233.8996153050186,6.852810844827901
213.21785551535882,4.756348455098525
222.30457012769656,4.6311993079221265
201.12081856481805,3.8059334800974716
207.1313741106925,1.1978821961063355
228.2230625172495,2.5379455447131223
231.06520421367148,6.696746900336151
207.54915807575213,2.098495987461831
205.78576924151662,5.776907449339529
238.2670368643344,3.2129511279047023
218.52476305467178,13.518730250158425
207.82356237231727,2.692622755919723
211.14584170190233,14.064743073109575
206.60905411804714,6.8143244777415175
207.4021265756765,2.1460298666732314
213.90007919059974,3.265554896666267
187.59411092115147,2.784664681953657
204.14791199124795,7.371768339917975
227.6719864852204,10.235258735696057
206.78714666945342,2.983376254578779
196.21426293319965,1.033511516328947
223.04481445021185,4.193316720016049
177.8954333739258,7.341220774063868
257.957647511752,2.6890332830250463
216.99488356124647,3.586938498565765
233.52473422642962,7.435662439986477
213.47241077422478,4.766554723619267
234.56690503551354,3.2576227547132355
209.50243560667943,3.639439991240578
218.36116164393752,6.714118893076237
234.11712346440714,3.072746283164158
203.50372630233892,0.9476157555600915
230.67051193093243,2.5353426547773172
230.41957282589595,7.861285551694699
230.75510815756599,6.377986407538176
204.95541339927365,10.043410702036796
244.21528721170114,6.01783000236967
209.2221615288197,6.3556332896393135
196.21280048477317,6.459580746738424
216.51625194422746,2.8182264794966083
201.89788553829038,6.514423204199579
199.84230217518103,1.9177562020163916
199.63443110312372,4.448978061751549
196.11644680967382,2.242600850575219
224.87419437926616,7.1855497221140405
231.67825644002974,3.3586760313645136
212.09817306862033,1.889551038538874
216.16412491362044,1.2333015388782775
193.22773828828568,7.634587214699176
199.03301378718692,2.9345041767194098
175.32371164786423,12.225192855340008
211.01922327666568,13.641657463466679
210.0191365480049,3.7596434107884846
211.4410329459854,2.0593962408339017
227.66799962039983,4.127610893575323
238.43207521168492,2.1802210977755263
214.65756531207546,4.955212783722759
208.68244597140762,3.97113335597483
204.62841856030673,2.691479949739156
207.29374827570646,0.8950431712487785
212.5205814954747,4.767110410920703
215.4358123405786,3.1290744883269723
219.878825509369,4.330177124526654
212.26051089606594,8.45438136823813
214.51291745450771,7.197823217441017
203.89396175483557,2.579584981453214
260.79028401813594,5.490441751480328
248.62899139952864,7.699467578654868
207.1759533443373,2.5178951070713116
231.75930044564325,1.0960941849109713
194.3027574726268,5.315404326680387
198.91076583072288,5.872287662848191
206.04260356115884,1.794744082507435
218.0076950019461,2.2164102984275353
230.53276130375298,8.620515573964267
228.26677597180466,5.324650647065744
215.22130915621486,2.120012452611544
229.93487386263206,3.384254950611019
203.97218332965264,3.4613146962749823
203.1870706948302,7.776517226265545
237.3411100285831,4.300185389935347
212.20317723815222,1.9393003660357966
213.4014986842389,6.150156048436212
219.98289515519338,3.8874924749245348
216.09758384236721,5.997081612268754
214.11394258458975,3.196879818201658
205.82651556436386,1.8016553498193095
215.99157591720362,3.0891109658336515
215.57477834450754,8.905942002146329
206.02215882384093,4.19094006606103
235.64563845306853,3.8206661605445795
207.02876186530995,5.654737258208195
240.9445163665769,3.448655843493736
200.38428504562785,2.1361210863090427
217.79790255185327,15.455023632683746
200.40050150913595,7.009596306256466
203.54154844526062,4.496044542886654
215.7390328234667,3.483841024308795
237.20021107975614,3.6038988186747973
192.44319143610426,7.219290410074464
226.03070598452902,6.525889467247007
236.0902582982033,10.30549992359774
245.66690186356783,3.582545892721413
236.77220647229646,7.969743814865803
218.4175329857724,2.933800343498176
189.41959446670907,2.6650279797585665
223.39413541828375,6.095520920286708
199.38376823317964,3.0597051914832516
231.10624698365018,3.392046199309755
225.10659769875184,8.885563598012759
198.89909012431838,5.547150376956441
222.12376511597537,3.7858693268045656
241.42546100632745,6.440085623515163
217.57543769275344,6.490508709920866
245.22905105025154,4.5409603799093405
203.64288022777365,6.680678039010407
218.92923876046783,1.8364120601899894
245.77120277424513,3.0213621200674083
209.79733306260837,4.600572553138215
202.67284861521318,3.836811677322415
206.35287128052522,3.2903325132247936
205.7892221034298,3.3337786990620493
240.68338930957057,5.474375656403359
224.22796662748047,6.685488035014407
203.2954373986139,5.206023067750275
212.336783697886,3.1099662610269414
210.10326810538726,5.991092006220882
197.4055540284586,1.530325749263513
217.38879052705028,8.077511326078262
203.32088886195436,3.771281353980818
207.506070782575,6.766490308072196
195.70148846199243,6.1630246831564035
212.73958662854147,1.9958263666807847
230.6529775276564,17.06593615608218
201.21005648890642,3.1151738380312057
225.11784884469736,3.06193889303019
217.17014144414148,22.849455831730737
218.9512224187949,9.635884372040952
218.97090808790867,1.538862024304229
246.0468844558808,4.139913472547801
222.75006863069746,6.948913898540454
213.83870972582926,3.387236239146474
201.93108482135165,1.2167935983080442
234.0324143643975,2.968309480031887
215.19676193430087,10.099771767382023
220.63355305220597,6.006214080000882
226.1800729801675,9.742633695860176
207.44768237992741,5.208985125833879
227.25300855016252,2.0901199901291685
200.02903978454844,4.413235699330661
235.1410979546136,1.209866413097886
228.9660337950785,4.540013693567885
213.54757496665735,12.320647353584633
226.11740430633603,9.013881738393668
207.28269964056534,6.229873885491702
208.90187689144958,5.4599165448250515
224.89877706856274,1.2774919203317165
209.24813882019055,7.320416003185343
234.91585681713966,1.4844126043820127
205.60821697622941,5.207308080131966
230.7298466776333,5.148118897544505
210.71534952963077,3.8239116272789895
237.0468999116947,0.4517805360119834
223.06358978888008,1.9678464058554068
215.19670395037437,14.66902510954712
219.80187866858392,2.4073082450507655
244.0386230002911,1.9400565908910623
222.37655680839774,2.9377902402340945
229.98754518065428,13.55143966643103
209.87822246404642,3.4572644273214186
208.38113066883056,9.281080759356547
232.46426975063312,8.557624250293312
220.73874499375628,2.167918764005814
207.76632701773661,5.340702022115411
227.5729275839305,0.48968515964717485
229.38799583776725,5.172142985051084
205.79590957642426,4.666843401007251
219.6043445928083,5.95227543829593
218.89040950514192,0.7319584956281802
217.5478286171092,2.924212488331865
259.9146021035552,0.6558305443747684
212.04777233588277,1.9246824468492452
203.08882940783934,3.8471164574202064
245.34084181046052,4.418079541009401
238.07387249748587,13.302355489024407
197.91546771719214,2.6590269674931943
212.1681604778325,2.168602982355813
191.3384624189545,14.38175439262781
218.19302514121364,5.553613141804222
212.28376956431538,3.029745232475041
220.02535507252347,3.6178564365074366
214.70615187817828,2.093130625308276
205.28298449339513,2.6079900566251846
222.92959350659322,2.868389074851821
239.9115031591192,2.290619121548992
202.895327868503,5.622006959535065
230.7465204043541,1.6065958848749597
229.36792132279083,4.032870931049048
208.93367694856795,7.732644818702685
206.56996109689774,4.918708120956382
212.32294454172748,4.992355291825808
209.24185129492201,3.339643827499462
225.0189091121185,7.3062264354257564
227.90869432082624,2.004379274734471
223.04309359722328,5.9855086806080084
217.02288176026985,1.582671163636658
222.98860217090822,2.761516779948127
180.2770458026671,3.141279546461304
221.35176026875524,8.531833849159222
206.88936965984976,6.929323996305295
228.8212326902285,4.555604166515892
213.24451015135003,2.0610565643092054
198.29452320711277,1.9512448928991954
208.6157647690075,14.838915034671885
199.08970770651888,11.049544886151896
191.09031355459865,1.3194915090128791
210.59079281152256,2.280986976982585
247.52067804660248,4.15010127058903
221.97546324232624,6.9944566923925375
208.1056940913631,6.623509292487651
194.25121715059407,9.13179489902537
230.19663372042226,2.783665377383608
235.90038214825387,9.734544593210822
216.73432480505755,3.8500320982461327
237.57270887923133,4.790390517595467
226.03221884543763,7.2975371071659625
223.33365554174065,5.794235628281379
232.17090135883603,5.8345924797684425
203.56016565456716,6.161452128632486
219.71401864793182,4.656208337652255
249.5615751180143,5.380993135754475
239.19607465446836,2.8995154074154454
196.7055689632466,4.809062534607415
234.90389552603654,3.5922544269314045
235.51023545345407,2.0253045213111185
232.81765957975747,3.6125650828704887
239.52217661333015,9.131597248809582
208.5281018116197,1.3261110950905317
203.46778613628896,9.03626536977298
238.09716818024185,2.1002549891484437
209.4097797231978,5.409255024652559
221.34893608870073,6.88958456155727
239.2745918688815,6.072979859887061
227.78384630332437,3.501849611452754
232.4101340063956,5.133348975052809
200.69888032145968,6.530261773410918
218.40369236506433,3.5856537490533222
225.46618206440633,5.373732172957914
220.77473954473385,2.2915006521942964
220.4905263197149,6.52231711692158
221.90886837990908,5.558337696494824
210.90177174913003,8.42653955370573
233.10672530164288,1.5610657023722712
229.78716975219038,8.068525207406438
236.31292867286345,5.47994123063029
219.83520892034403,1.4093917576875241
239.2377227836711,8.120389698212879
203.9103102647886,7.456959177210776
226.14393306988882,5.947565640293521
239.52976884081815,2.526220885828149
216.87587789623447,6.012528383779772
232.95814652402012,6.916845369464046
209.15126287577596,0.9777415554775954
229.83109473088518,0.4108242339616725
233.90063431392463,2.7328221563837696
197.47255759240034,1.7719103459604397
235.46868952328322,5.613328301501737
204.30492095606846,13.179752868219474
213.77660143150362,1.6964750418959404
226.91922583682538,2.082368759092051
211.88772997389154,2.041675261728789
223.1151631249051,5.546383547701469
200.62710774698846,2.2554220957245144
218.42483477494636,1.23458033547501
196.19870024725572,4.768088040393809
233.08231951971084,3.180808363263914
229.83530371172955,4.995034490005325
235.54770697943425,1.5384167072836883
231.59943056170974,5.019783868715226
215.7874538743294,2.289429127728528
204.98418496779,2.4329728104027932
233.72603542285265,3.8087560935086318
226.20617388121974,2.1541312311554455
222.07511243153314,2.279151714022869
231.7033831795934,13.980775818111955
214.3293520133524,2.682530538364903
226.52828320372743,4.119866747374793
210.2672006965002,12.584955359776282
230.64727643471969,8.013221924108082
229.9179938221422,2.7524606500773356
227.55866814522682,6.075416713660562
232.90544037528173,0.4566002135965562
202.99167870312084,16.718298391170226
239.67859673966797,3.6543619377718644
209.60850978277966,2.703746303340187
181.5282673457432,0.6308670643217748
202.29836866682462,1.751401690750724
206.31733386594968,10.46330627233345
199.36803454566933,8.88299038994088
189.15439966102002,7.357122044150304
219.15337896892953,7.768667689145093
212.74185605193685,3.182643627687793
194.59848607689997,7.920760315680472
212.04481959311622,6.149939530799451
205.76597222652518,7.213578958025354
219.6107441401307,8.870640966880217
217.74376047913114,0.4561078576076802
228.46623887134626,11.324299006004045
214.0749756550669,2.7692447826537867
204.3589399033434,2.783302278146874
194.82012456033866,2.9816288909783766
207.4630337762526,8.03041219315356
205.6384865670763,8.285518192003344
217.51199972213323,9.106745060914196
223.01137532395586,7.3762278574425375
215.41592763862445,6.338803207657371
197.70036429541545,9.713692518788443
214.7061497363847,4.368641464246647
221.4994527172814,7.625030572837568
221.82884098932868,4.950434352571024
238.70584266102867,4.209320710414812
225.30145821126646,3.1718094937083516
203.65476216822714,1.3508791799136608
223.19341337338776,4.0654732975702705
232.166588515755,0.8124949789144934
240.63109721923797,5.601911250067273
206.67594011373748,9.089626802746928
199.58591991913167,1.340822091581383
222.47637913854578,1.2353815014056315
250.55192170645844,7.471624615338076
235.47008035841264,0.7499093091701766
210.31389098396824,3.736998650949571
216.3988231221768,9.231745274493447
206.8125743173212,6.376844986122451
212.7924098513313,4.042652757459096
207.94648354681095,10.616283897497976
219.37030770971825,5.294138557121445
233.39787532930794,5.0109056148983395
236.4635502232856,5.553453763167463
192.9768577076558,2.3588174188298927
219.34974196330575,4.365922773686656
242.9566754284436,3.0778096077830277
